id,budget,genres,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,vote_average,vote_count,popularity_norm,year,month,date,quarter,others,en,fr,ru,es,hi,ja,it,ko,cn,zh
46528,42000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}, {""id"": 53, ""name"": ""Thriller""}]",1,7.349497,"[{""name"": ""Boram Entertainment Inc."", ""id"": 2965}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""KR"", ""name"": ""South Korea""}]",2010-12-02,11087569,100.0,6.3,136,-0.6022085014163818,2010,12,2,4,0,1,0,0,0,0,0,0,0,0,0
46529,50000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",1,43.450266,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Reliance BIG Entertainment"", ""id"": 6733}, {""name"": ""Bay Films"", ""id"": 6734}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-02-18,144492830,109.0,5.9,1567,0.3945669571738968,2011,2,18,1,0,1,0,0,0,0,0,0,0,0,0
46705,3500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1,26.881611,"[{""name"": ""Hunting Lane Films"", ""id"": 2290}, {""name"": ""Silverwood Films"", ""id"": 2293}, {""name"": ""Incentive Filmed Entertainment"", ""id"": 7215}, {""name"": ""Chrysler Corporation"", ""id"": 11335}, {""name"": ""Shade Pictures"", ""id"": 11336}, {""name"": ""Motel Movies"", ""id"": 11337}, {""name"": ""Cottage Industries"", ""id"": 11338}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-12-27,16566240,112.0,6.9,890,-0.06290885686898727,2010,12,27,4,0,1,0,0,0,0,0,0,0,0,0
46738,6800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}, {""id"": 9648, ""name"": ""Mystery""}]",2,21.285206,"[{""name"": ""TS Productions"", ""id"": 313}, {""name"": ""Micro scope"", ""id"": 7272}, {""name"": ""Phi Group"", ""id"": 7273}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2010-09-04,7103838,130.0,7.9,479,-0.2174307497497713,2010,9,4,3,0,0,1,0,0,0,0,0,0,0,0
46829,30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1,4.952735,"[{""name"": ""Serendipity Point Films"", ""id"": 805}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",2010-10-26,8454301,134.0,7.2,129,-0.668385306173138,2010,10,26,4,0,1,0,0,0,0,0,0,0,0,0
46838,5000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",1,19.940245,"[{""name"": ""Eden Rock Media"", ""id"": 2273}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-01-22,5476793,89.0,7.3,847,-0.25456636083775225,2010,1,22,1,0,1,0,0,0,0,0,0,0,0,0
46849,2500000,"[{""id"": 18, ""name"": ""Drama""}]",1,0.30188400000000004,"[{""name"": ""Gold/Miller Productions"", ""id"": 1607}, {""name"": ""120dB Films"", ""id"": 5113}, {""name"": ""Paradise Productions"", ""id"": 38616}, {""name"": ""Quantum Entertainment"", ""id"": 38617}, {""name"": ""MovieBank"", ""id"": 38618}, {""name"": ""Galaxy Productions"", ""id"": 38619}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-08-24,71904,100.0,7.1,7,-0.7967995828429799,2007,8,24,3,0,1,0,0,0,0,0,0,0,0,0
46889,12000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1,0.700792,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Jersey Films"", ""id"": 216}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-10-30,12902790,100.0,5.3,11,-0.7857853658152116,1998,10,30,4,0,1,0,0,0,0,0,0,0,0,0
47088,7000000,"[{""id"": 35, ""name"": ""Comedy""}]",1,2.26778,"[{""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Likely Story"", ""id"": 1785}, {""name"": ""Tax Credit Finance"", ""id"": 3782}, {""name"": ""3 Arts Entertainment"", ""id"": 36390}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-08-01,453079,108.0,5.9,29,-0.7425193849075621,2010,8,1,3,0,1,0,0,0,0,0,0,0,0,0
47327,50000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",1,30.387148,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Saturn Films"", ""id"": 831}, {""name"": ""Nu Image Films"", ""id"": 925}, {""name"": ""Millennium Films"", ""id"": 10254}, {""name"": ""Michael De Luca Productions"", ""id"": 11370}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-02-24,28931401,105.0,5.3,600,0.03388224613439168,2011,2,24,1,0,1,0,0,0,0,0,0,0,0,0
47502,13000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",1,1.6473349999999998,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Miramax Films"", ""id"": 14}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-04-03,9789900,91.0,4.8,4,-0.7596504424040118,1996,4,3,2,0,1,0,0,0,0,0,0,0,0,0
47607,65000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1,2.380332,"[{""name"": ""Tiny Ponies"", ""id"": 65873}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-11-12,416498,99.0,5.6,59,-0.7394117205967201,2010,11,12,4,0,1,0,0,0,0,0,0,0,0,0
47889,800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1,0.59424,"[{""name"": ""Ruby in Paradise"", ""id"": 75712}, {""name"": ""Full Crew/Say Yea"", ""id"": 75713}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-10-08,1001437,114.0,5.6,10,-0.7887273646037614,1993,10,8,4,0,1,0,0,0,0,0,0,0,0,0
47890,14000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1,0.310513,"[{""name"": ""Orion Pictures"", ""id"": 41}, {""name"": ""S & L Films"", ""id"": 78905}]","[{""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1981-02-11,439564,118.0,6.0,2,-0.7965613282110031,1981,2,11,1,0,1,0,0,0,0,0,0,0,0,0
47933,165000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",1,48.775723,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Centropolis Entertainment"", ""id"": 347}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Stereo D"", ""id"": 86561}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-06-22,389681935,120.0,4.9,2491,0.5416077263990013,2016,6,22,2,0,1,0,0,0,0,0,0,0,0,0
47964,92000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1,65.40259499999999,"[{""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Mid Atlantic Films"", ""id"": 2735}, {""name"": ""Big Screen Productions"", ""id"": 10893}, {""name"": ""Temple Hill Entertainment"", ""id"": 12292}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Giant Pictures"", ""id"": 34396}, {""name"": ""Origo Film Group"", ""id"": 34397}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-02-06,304654182,98.0,5.2,3493,1.0006909653937677,2013,2,6,1,0,1,0,0,0,0,0,0,0,0,0
48034,25000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2,15.279020999999998,"[{""name"": ""M6 Films"", ""id"": 1115}, {""name"": ""Les Productions du Tr\u00e9sor"", ""id"": 2612}, {""name"": ""EuropaCorp"", ""id"": 6896}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",2010-10-20,48531470,154.0,7.1,380,-0.38326704558471747,2010,10,20,4,0,0,1,0,0,0,0,0,0,0,0
48138,30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1,38.643914,"[{""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Dark Castle Entertainment"", ""id"": 1786}, {""name"": ""TF1 Films Production"", ""id"": 3823}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Panda Productions Inc."", ""id"": 12408}, {""name"": ""Horticus UK"", ""id"": 12409}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2011-02-16,130786397,113.0,6.5,1265,0.2618591547737235,2011,2,16,1,0,1,0,0,0,0,0,0,0,0,0
48171,37000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",1,11.492474000000001,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Contrafilm"", ""id"": 1836}, {""name"": ""Mid Atlantic Films"", ""id"": 2735}, {""name"": ""Hungarian National Film Office"", ""id"": 17336}, {""name"": ""Lazio Film Commission"", ""id"": 20419}, {""name"": ""Rome Film Commission"", ""id"": 21211}, {""name"": ""Italian Tax Credit"", ""id"": 21212}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""HU"", ""name"": ""Hungary""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",2011-01-28,96047633,114.0,5.8,556,-0.48781709332466006,2011,1,28,1,0,1,0,0,0,0,0,0,0,0,0
48231,15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1,27.133277000000003,"[{""name"": ""Recorded Pictures Company"", ""id"": 470}, {""name"": ""The Movie Network"", ""id"": 808}, {""name"": ""Millbrook Pictures"", ""id"": 2728}, {""name"": ""Prospero Pictures"", ""id"": 2844}, {""name"": ""Lago Film"", ""id"": 19245}, {""name"": ""Dangerous Method Film AG"", ""id"": 78702}]","[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2011-09-30,27462041,99.0,6.2,571,-0.05596012698011469,2011,9,30,3,0,1,0,0,0,0,0,0,0,0,0
48289,20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1,14.857884,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Marv Films"", ""id"": 5374}, {""name"": ""Pioneer Pictures"", ""id"": 9217}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-04-11,45636368,113.0,6.3,257,-0.39489502576165864,2010,4,11,2,0,1,0,0,0,0,0,0,0,0,0
48309,1300000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1,7.605291,"[{""name"": ""Empire Pictures"", ""id"": 1212}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1988-03-04,354704,102.0,6.7,27,-0.5951457936481722,1988,3,4,1,0,1,0,0,0,0,0,0,0,0,0
48340,30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1,20.063164999999998,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Wayfare Entertainment"", ""id"": 5703}, {""name"": ""Sanctum Australia"", ""id"": 6490}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Great Wight Productions/ Osford Films"", ""id"": 19960}, {""name"": ""Start Motion Pictures"", ""id"": 19961}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",2011-02-03,108609310,108.0,5.8,339,-0.25117242650438903,2011,2,3,1,0,1,0,0,0,0,0,0,0,0,0
48572,4000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1,12.062371,"[{""name"": ""The Harvey Boys"", ""id"": 7784}, {""name"": ""NVSH Productions"", ""id"": 7785}, {""name"": ""Phase 4 Films"", ""id"": 9081}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-08-19,1104682,88.0,5.9,316,-0.47208171263168314,2011,8,19,3,0,1,0,0,0,0,0,0,0,0,0
48988,36000000,"[{""id"": 35, ""name"": ""Comedy""}]",1,27.115890000000004,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Conundrum Entertainment"", ""id"": 1156}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-02-25,83160734,105.0,5.4,611,-0.05644019805279762,2011,2,25,1,0,1,0,0,0,0,0,0,0,0,0
49010,3000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",1,16.900433,"[{""name"": ""Rhombus Media"", ""id"": 164}, {""name"": ""Yer Dead Productions"", ""id"": 6869}, {""name"": ""Telefilm Canada"", ""id"": 7320}, {""name"": ""Whizbang Films"", ""id"": 17457}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2011-05-06,748453,86.0,5.7,211,-0.33849836794619453,2011,5,6,2,0,1,0,0,0,0,0,0,0,0,0
49013,200000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",1,49.98659,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-06-11,559852396,106.0,5.8,2033,0.5750408787292699,2011,6,11,2,0,1,0,0,0,0,0,0,0,0,0
49017,70000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10752, ""name"": ""War""}]",1,64.45794699999999,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Fuji Television Network"", ""id"": 3341}, {""name"": ""Dentsu"", ""id"": 6452}, {""name"": ""Michael De Luca Productions"", ""id"": 27551}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-10-01,215529201,92.0,6.2,2389,0.9746083646766919,2014,10,1,4,0,1,0,0,0,0,0,0,0,0,0
49018,1500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1,58.594852,"[{""name"": ""Alliance Films"", ""id"": 2514}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""Stage 6 Films"", ""id"": 11341}, {""name"": ""Haunted Movies"", ""id"": 21742}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2010-09-13,97009150,103.0,6.8,1737,0.8127229154392156,2010,9,13,3,0,1,0,0,0,0,0,0,0,0,0
49021,66000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",1,29.501489000000003,"[{""name"": ""Current Entertainment"", ""id"": 972}, {""name"": ""Omnilab Media"", ""id"": 2729}, {""name"": ""Ambience Entertainment"", ""id"": 3427}, {""name"": ""International Traders"", ""id"": 6408}, {""name"": ""Open Road Films"", ""id"": 10427}, {""name"": ""Sighvatsson Films"", ""id"": 11369}, {""name"": ""Palomar Pictures (II)"", ""id"": 11371}, {""name"": ""Film Victoria"", ""id"": 11840}, {""name"": ""Wales Creative IP Fund"", ""id"": 11841}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-09-23,57777106,116.0,6.1,695,0.009428385999733484,2011,9,23,3,0,1,0,0,0,0,0,0,0,0,0
49022,35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1,14.029012,"[{""name"": ""Alcon Entertainment"", ""id"": 1088}, {""name"": ""Wild Ocean Films"", ""id"": 38010}, {""name"": ""2S Films"", ""id"": 38011}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-05-05,59901913,112.0,5.9,296,-0.4177809445605807,2011,5,5,2,0,1,0,0,0,0,0,0,0,0,0
49026,250000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1,112.31295,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""DC Entertainment"", ""id"": 9993}, {""name"": ""Syncopy"", ""id"": 9996}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-07-16,1084939099,165.0,7.6,9106,2.295929042393119,2012,7,16,3,0,1,0,0,0,0,0,0,0,0,0
49040,130000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1,90.33681,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Dentsu"", ""id"": 6452}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Kennedy/Marshall Company, The"", ""id"": 7383}, {""name"": ""Captivate Entertainment"", ""id"": 25716}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-08-08,276572938,120.0,6.0,2651,1.68914759054803,2012,8,8,3,0,1,0,0,0,0,0,0,0,0,0
49047,105000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",1,110.153618,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Heyday Films"", ""id"": 7364}, {""name"": ""Esperanto Filmoj"", ""id"": 7470}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-09-27,716392705,91.0,7.3,5751,2.236307898462676,2013,9,27,3,0,1,0,0,0,0,0,0,0,0,0
49049,50000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",1,57.67393199999999,"[{""name"": ""DNA Films"", ""id"": 284}, {""name"": ""Reliance BIG Entertainment"", ""id"": 6733}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""Rena Film"", ""id"": 46506}, {""name"": ""Peach Trees"", ""id"": 46507}]","[{""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}]",2012-09-07,41037742,95.0,6.6,1940,0.7872954666409652,2012,9,7,3,0,1,0,0,0,0,0,0,0,0,0
49051,250000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",1,108.849621,"[{""name"": ""WingNut Films"", ""id"": 11}, {""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Warner Bros. Pictures"", ""id"": 174}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-11-26,1021103568,169.0,7.0,8297,2.2003033411172255,2012,11,26,4,0,1,0,0,0,0,0,0,0,0,0
49444,150000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",1,51.247321,"[{""name"": ""DreamWorks Animation"", ""id"": 521}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-05-25,665692281,91.0,6.7,1880,0.6098508219934696,2011,5,25,2,0,1,0,0,0,0,0,0,0,0,0
49471,2400000,"[{""id"": 18, ""name"": ""Drama""}]",1,4.623059,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""40 Acres & A Mule Filmworks"", ""id"": 4319}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-10-16,5731103,120.0,7.0,11,-0.6774879639610153,1996,10,16,4,0,1,0,0,0,0,0,0,0,0,0
49519,135000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",1,64.18332099999999,"[{""name"": ""DreamWorks Animation"", ""id"": 521}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-03-20,585178928,98.0,6.8,2399,0.9670256880558473,2013,3,20,1,0,1,0,0,0,0,0,0,0,0,0
49520,52000000,"[{""id"": 35, ""name"": ""Comedy""}]",1,32.015477000000004,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Big Kid Pictures"", ""id"": 8406}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-08-05,75450437,112.0,5.9,736,0.07884190850919744,2011,8,5,3,0,1,0,0,0,0,0,0,0,0,0
49521,225000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1,99.398009,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""DC Entertainment"", ""id"": 9993}, {""name"": ""Syncopy"", ""id"": 9996}, {""name"": ""Cruel and Unusual Films"", ""id"": 78685}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-06-12,662845518,143.0,6.5,6359,1.9393356347030668,2013,6,12,2,0,1,0,0,0,0,0,0,0,0,0
49524,130000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",1,39.448066,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Dark Horse Entertainment"", ""id"": 552}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-07-18,61648500,96.0,5.4,1260,0.2840625316208008,2013,7,18,3,0,1,0,0,0,0,0,0,0,0,0
49526,35000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1,17.709888,"[{""name"": ""Pariah Entertainment Group"", ""id"": 1271}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-08-24,31083599,91.0,6.2,832,-0.31614857038833105,2012,8,24,3,0,1,0,0,0,0,0,0,0,0,0
49527,42000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",1,34.041407,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Di Bonaventura Picture"", ""id"": 5955}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-01-13,46221189,102.0,6.2,925,0.13477970043883192,2012,1,13,1,0,1,0,0,0,0,0,0,0,0,0
49529,260000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",1,43.926995,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-03-07,284139100,132.0,6.1,2124,0.40772988363671764,2012,3,7,1,0,1,0,0,0,0,0,0,0,0,0
49530,40000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",1,60.231381999999996,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Strike Entertainment"", ""id"": 655}, {""name"": ""New Regency Pictures"", ""id"": 10104}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-10-27,173930596,109.0,6.7,3417,0.8579090149720744,2011,10,27,4,0,1,0,0,0,0,0,0,0,0,0
49538,160000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",1,3.195174,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Dune Entertainment III"", ""id"": 6332}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}, {""name"": ""Big Screen Productions"", ""id"": 10893}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-05-24,353624124,132.0,7.1,5181,-0.7169131830107585,2011,5,24,2,0,1,0,0,0,0,0,0,0,0,0
49730,42000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",1,45.151657,"[{""name"": ""Appian Way"", ""id"": 562}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Random Films"", ""id"": 7262}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-03-11,89162162,100.0,5.6,922,0.44154392861365677,2011,3,11,1,0,1,0,0,0,0,0,0,0,0,0
